Key,id
stopped we need to have,5g_s1061
we need to have the,5g_s1062
need to have the international,5g_s1063
to have the international criminal,5g_s1064
have the international criminal court,5g_s1065
the international criminal court we,5g_s1066
international criminal court we need,5g_s1067
criminal court we need to,5g_s1068
court we need to have,5g_s1069
we need to have that,5g_s1070
need to have that with,5g_s1071
to have that with teeth,5g_s1072
have that with teeth all,5g_s1073
that with teeth all dictators,5g_s1074
with teeth all dictators should,5g_s1075
teeth all dictators should immediately,5g_s1076
all dictators should immediately go,5g_s1077
dictators should immediately go and,5g_s1078
should immediately go and have,5g_s1079
immediately go and have life,5g_s1080
go and have life imprisonment,5g_s1081
and have life imprisonment you,5g_s1082
have life imprisonment you dont,5g_s1083
life imprisonment you dont even,5g_s1084
imprisonment you dont even need,5g_s1085
you dont even need to,5g_s1086
dont even need to try,5g_s1087
even need to try them,5g_s1088
need to try them if,5g_s1089
to try them if you,5g_s1090
try them if you think,5g_s1091
them if you think about,5g_s1092
if you think about it,5g_s1093
you think about it because,5g_s1094
think about it because you,5g_s1095
about it because you dont,5g_s1096
it because you dont need,5g_s1097
because you dont need to,5g_s1098
you dont need to prove,5g_s1099
dictators theyre already a dictator,5g_s1100
theyre already a dictator so,5g_s1101
they can go oh yeah,5g_s1102
its a good thing to,5g_s1103
have you heard about the,5g_s1104
you heard about the mayor,5g_s1105
which is really weird because,5g_s1106
i give off nonvictim vibes,5g_s1107
it was like i was,5g_s1108
i also you know i,5g_s1109
you know i wanted to,5g_s1110
if there is a god,5g_s1111
it and that was the,5g_s1112
that i had to go,5g_s1113
to do it because i,5g_s1114
read a lot of books,5g_s1115
lot of the time and,5g_s1116
and i dont think its,5g_s1117
back and back and back,5g_s1118
and back and back and,5g_s1119
i did something that was,5g_s1120
i dont know what that,5g_s1121
it was part of the,5g_s1122
to make sure that we,5g_s1123
i would like to say,5g_s1124
the president of the republic,5g_s1125
im really looking forward to,5g_s1126
the end of the year,5g_s1127
i would like to thank,5g_s1128
when it comes to the,5g_s1129
in such a way that,5g_s1130
i think we have to,5g_s1131
i think we need to,5g_s1132
that is to say that,5g_s1133
but on the other hand,5g_s1134
have to make sure that,5g_s1135
we will be able to,5g_s1136
and i would like to,5g_s1137
in the last few years,5g_s1138
you have a lot of,5g_s1139
and on the other hand,5g_s1140
a lot of work to,5g_s1141
to make sure that the,5g_s1142
i am very happy to,5g_s1143
its been a long time,5g_s1144
the united states of america,5g_s1145
would like to say that,5g_s1146
that we are going to,5g_s1147
i think this is a,5g_s1148
im not going to be,5g_s1149
it seems to me that,5g_s1150
ta ta ta ta ta,5g_s1151
will not be able to,5g_s1152
to have a lot of,5g_s1153
da da da da da,5g_s1154
from my point of view,5g_s1155
is the most important thing,5g_s1156
thank you very much for,5g_s1157
what we have to do,5g_s1158
on the other hand i,5g_s1159
im going to tell you,5g_s1160
to be able to get,5g_s1161
we have to make sure,5g_s1162
at the same time the,5g_s1163
i think were going to,5g_s1164
you have to do it,5g_s1165
when you look at the,5g_s1166
but i have to say,5g_s1167
i can tell you that,5g_s1168
a lot of respect for,5g_s1169
to go back to the,5g_s1170
that i would like to,5g_s1171
what we need to do,5g_s1172
thats the most important thing,5g_s1173
going to be a great,5g_s1174
weve got a lot of,5g_s1175
to get out of the,5g_s1176
for the rest of the,5g_s1177
i think there is a,5g_s1178
is going to be the,5g_s1179
from the point of view,5g_s1180
you have to be able,5g_s1181
they have a lot of,5g_s1182
the point of view of,5g_s1183
he has a lot of,5g_s1184
the right thing to do,5g_s1185
i dont want to go,5g_s1186
going to be a tough,5g_s1187
knew it was going to,5g_s1188
i think its very important,5g_s1189
to be one of the,5g_s1190
have to go to the,5g_s1191
are a lot of things,5g_s1192
that we were going to,5g_s1193
and so on and so,5g_s1194
im looking forward to it,5g_s1195
the best in the world,5g_s1196
and im looking forward to,5g_s1197
lot of work to do,5g_s1198
it has to do with,5g_s1199
as far as im concerned,5g_s1200
the most important thing for,5g_s1201
and i think this is,5g_s1202
all of a sudden i,5g_s1203
that i dont want to,5g_s1204
when i was a child,5g_s1205
a long way to go,5g_s1206
i dont know what the,5g_s1207
because a lot of people,5g_s1208
some of the things that,5g_s1209
i want to do it,5g_s1210
we want to make sure,5g_s1211
we need to make sure,5g_s1212
will be a lot of,5g_s1213
and you have to be,5g_s1214
it for a long time,5g_s1215
have to take care of,5g_s1216
when i was in the,5g_s1217
for a long time but,5g_s1218
i dont want to get,5g_s1219
of course you have to,5g_s1220
and thats why i think,5g_s1221
thats what its all about,5g_s1222
but its going to be,5g_s1223
thats what i want to,5g_s1224
i am very happy that,5g_s1225
really looking forward to it,5g_s1226
is one of the best,5g_s1227
need to make sure that,5g_s1228
that there are a lot,5g_s1229
i think the most important,5g_s1230
on the side of the,5g_s1231
so i think its a,5g_s1232
i think it was the,5g_s1233
end of the day its,5g_s1234
there will be a lot,5g_s1235
what we want to do,5g_s1236
most important thing is that,5g_s1237
thats the way it is,5g_s1238
dont have to worry about,5g_s1239
a little bit of the,5g_s1240
in the united states and,5g_s1241
for a lot of people,5g_s1242
it has nothing to do,5g_s1243
it was a bit of,5g_s1244
not going to be able,5g_s1245
i got a chance to,5g_s1246
it is very important to,5g_s1247
that its going to be,5g_s1248
all the time you know,5g_s1249
we have to do it,5g_s1250
i used to go to,5g_s1251
at the start of the,5g_s1252
going to be a big,5g_s1253
has to do with the,5g_s1254
we have to deal with,5g_s1255
im going to try to,5g_s1256
i was a little bit,5g_s1257
the fact that we have,5g_s1258
have nothing to do with,5g_s1259
what you have to do,5g_s1260
there has to be a,5g_s1261
on the other hand we,5g_s1262
it doesnt have to be,5g_s1263
i just want to be,5g_s1264
and i think that is,5g_s1265
going to be a very,5g_s1266
but when it comes to,5g_s1267
what are you going to,5g_s1268
i think its a good,5g_s1269
and we are going to,5g_s1270
i would also like to,5g_s1271
you know we have a,5g_s1272
do a lot of things,5g_s1273
and if you look at,5g_s1274
but i would like to,5g_s1275
im going to do it,5g_s1276
i dont know but i,5g_s1277
at the time of the,5g_s1278
are you going to do,5g_s1279
am very happy to be,5g_s1280
if you look at it,5g_s1281
i would like to be,5g_s1282
a lot of different things,5g_s1283
a lot of time to,5g_s1284
i want to tell you,5g_s1285
in the history of the,5g_s1286
that at the end of,5g_s1287
im very happy to be,5g_s1288
the fact that we are,5g_s1289
know what im saying i,5g_s1290
and i think we have,5g_s1291
you have to be very,5g_s1292
i would like to see,5g_s1293
i will be able to,5g_s1294
on the other hand the,5g_s1295
have a lot of respect,5g_s1296
i dont want to talk,5g_s1297
i had the opportunity to,5g_s1298
i would have liked to,5g_s1299
